, auto_rpm = 420.564, auto_npackets = 107, prev_frac_packet = 0.512763
, auto_rpm = 419.872, auto_npackets = 108, prev_frac_packet = 0.191383
, auto_rpm = 419.679, auto_npackets = 107, prev_frac_packet = 0.919434
, auto_rpm = 420.004, auto_npackets = 108, prev_frac_packet = 0.564252
, auto_rpm = 419.65, auto_npackets = 108, prev_frac_packet = 0.299824
, auto_rpm = 420.925, auto_npackets = 107, prev_frac_packet = 0.708939
, auto_rpm = 419.509, auto_npackets = 108, prev_frac_packet = 0.480748
, auto_rpm = 420.801, auto_npackets = 107, prev_frac_packet = 0.92157
, auto_rpm = 419.643, auto_npackets = 108, prev_frac_packet = 0.659024
, auto_rpm = 419.544, auto_npackets = 108, prev_frac_packet = 0.421914
, auto_rpm = 419.741, auto_npackets = 108, prev_frac_packet = 0.134142
, auto_rpm = 420.878, auto_npackets = 107, prev_frac_packet = 0.555391
, auto_rpm = 420.601, auto_npackets = 108, prev_frac_packet = 0.0473134
, auto_rpm = 420.074, auto_npackets = 107, prev_frac_packet = 0.674215
, auto_rpm = 420.031, auto_npackets = 108, prev_frac_packet = 0.311948
, auto_rpm = 419.812, auto_npackets = 108, prev_frac_packet = 0.00595944
, auto_rpm = 420.227, auto_npackets = 107, prev_frac_packet = 0.593618
, auto_rpm = 419.215, auto_npackets = 108, prev_frac_packet = 0.441073
, auto_rpm = 420.655, auto_npackets = 107, prev_frac_packet = 0.919362
, auto_rpm = 420.549, auto_npackets = 108, prev_frac_packet = 0.424733
, auto_rpm = 419.79, auto_npackets = 108, prev_frac_packet = 0.124404
, auto_rpm = 419.467, auto_npackets = 107, prev_frac_packet = 0.906897
, auto_rpm = 419.516, auto_npackets = 108, prev_frac_packet = 0.67688
, auto_rpm = 420.032, auto_npackets = 108, prev_frac_packet = 0.314498
, auto_rpm = 419.608, auto_npackets = 108, prev_frac_packet = 0.0607772
, auto_rpm = 420.304, auto_npackets = 107, prev_frac_packet = 0.628736
, auto_rpm = 420.092, auto_npackets = 108, prev_frac_packet = 0.250864
, auto_rpm = 420.135, auto_npackets = 107, prev_frac_packet = 0.86211
, auto_rpm = 419.739, auto_npackets = 108, prev_frac_packet = 0.574869
, auto_rpm = 420.257, auto_npackets = 108, prev_frac_packet = 0.154883
, auto_rpm = 420.223, auto_npackets = 107, prev_frac_packet = 0.743581
, auto_rpm = 420, auto_npackets = 108, prev_frac_packet = 0.389262
, auto_rpm = 420.855, auto_npackets = 107, prev_frac_packet = 0.816303
, auto_rpm = 419.882, auto_npackets = 108, prev_frac_packet = 0.49232
, auto_rpm = 420.777, auto_npackets = 107, prev_frac_packet = 0.939226
, auto_rpm = 419.549, auto_npackets = 108, prev_frac_packet = 0.700805
, auto_rpm = 420.241, auto_npackets = 108, prev_frac_packet = 0.284899
, auto_rpm = 420.435, auto_npackets = 107, prev_frac_packet = 0.819199
, auto_rpm = 419.507, auto_npackets = 108, prev_frac_packet = 0.591567
, auto_rpm = 420.466, auto_npackets = 108, prev_frac_packet = 0.117936
, auto_rpm = 420.298, auto_npackets = 107, prev_frac_packet = 0.687269
, auto_rpm = 419.724, auto_npackets = 108, prev_frac_packet = 0.403791
, auto_rpm = 420.007, auto_npackets = 108, prev_frac_packet = 0.0478782
, auto_rpm = 420.163, auto_npackets = 107, prev_frac_packet = 0.651967
, auto_rpm = 419.655, auto_npackets = 108, prev_frac_packet = 0.386275
, auto_rpm = 419.936, auto_npackets = 108, prev_frac_packet = 0.0484444
, auto_rpm = 419.045, auto_npackets = 107, prev_frac_packet = 0.939498
, auto_rpm = 419.588, auto_npackets = 108, prev_frac_packet = 0.6909
, auto_rpm = 419.492, auto_npackets = 108, prev_frac_packet = 0.467105
, auto_rpm = 420.18, auto_npackets = 108, prev_frac_packet = 0.0668423
, auto_rpm = 420.571, auto_npackets = 107, prev_frac_packet = 0.566471
, auto_rpm = 420.478, auto_npackets = 108, prev_frac_packet = 0.0899338
, auto_rpm = 420.297, auto_npackets = 107, prev_frac_packet = 0.659714
, auto_rpm = 419.493, auto_npackets = 108, prev_frac_packet = 0.435606
, auto_rpm = 419.991, auto_npackets = 108, prev_frac_packet = 0.0836227
, auto_rpm = 420.551, auto_npackets = 107, prev_frac_packet = 0.588471
, auto_rpm = 419.691, auto_npackets = 108, prev_frac_packet = 0.313514
, auto_rpm = 419.652, auto_npackets = 108, prev_frac_packet = 0.0486682
, auto_rpm = 420.414, auto_npackets = 107, prev_frac_packet = 0.588452
, auto_rpm = 420.159, auto_npackets = 108, prev_frac_packet = 0.193394
, auto_rpm = 419.842, auto_npackets = 107, prev_frac_packet = 0.879672
, auto_rpm = 420.25, auto_npackets = 108, prev_frac_packet = 0.461406
, auto_rpm = 420.19, auto_npackets = 108, prev_frac_packet = 0.0586227
, auto_rpm = 420.072, auto_npackets = 107, prev_frac_packet = 0.685933
, auto_rpm = 420.248, auto_npackets = 108, prev_frac_packet = 0.26824
, auto_rpm = 420.365, auto_npackets = 107, prev_frac_packet = 0.820599
, auto_rpm = 419.517, auto_npackets = 108, prev_frac_packet = 0.590219
, auto_rpm = 419.612, auto_npackets = 108, prev_frac_packet = 0.335475
, auto_rpm = 420.628, auto_npackets = 107, prev_frac_packet = 0.820573
, auto_rpm = 419.098, auto_npackets = 108, prev_frac_packet = 0.698091
, auto_rpm = 419.69, auto_npackets = 108, prev_frac_packet = 0.423419
, auto_rpm = 420.371, auto_npackets = 107, prev_frac_packet = 0.97431
, auto_rpm = 419.618, auto_npackets = 108, prev_frac_packet = 0.718195
, auto_rpm = 419.546, auto_npackets = 108, prev_frac_packet = 0.480333
, auto_rpm = 420.37, auto_npackets = 108, prev_frac_packet = 0.0312555
, auto_rpm = 419.209, auto_npackets = 107, prev_frac_packet = 0.880025
, auto_rpm = 420.463, auto_npackets = 108, prev_frac_packet = 0.407191
, auto_rpm = 419.656, auto_npackets = 108, prev_frac_packet = 0.141156
, auto_rpm = 419.693, auto_npackets = 107, prev_frac_packet = 0.865682
, auto_rpm = 419.785, auto_npackets = 108, prev_frac_packet = 0.566569
, auto_rpm = 419.851, auto_npackets = 108, prev_frac_packet = 0.250456
, auto_rpm = 419.792, auto_npackets = 107, prev_frac_packet = 0.949658
, auto_rpm = 420.157, auto_npackets = 108, prev_frac_packet = 0.555259
, auto_rpm = 419.365, auto_npackets = 108, prev_frac_packet = 0.364057
, auto_rpm = 419.509, auto_npackets = 108, prev_frac_packet = 0.135855
, auto_rpm = 420.668, auto_npackets = 107, prev_frac_packet = 0.61057
, auto_rpm = 419.994, auto_npackets = 108, prev_frac_packet = 0.257877
, auto_rpm = 419.847, auto_npackets = 107, prev_frac_packet = 0.942955
, auto_rpm = 420.403, auto_npackets = 108, prev_frac_packet = 0.485428
, auto_rpm = 420.963, auto_npackets = 107, prev_frac_packet = 0.884862
, auto_rpm = 419.845, auto_npackets = 108, prev_frac_packet = 0.570325
, auto_rpm = 419.946, auto_npackets = 108, prev_frac_packet = 0.229948
, auto_rpm = 420.319, auto_npackets = 107, prev_frac_packet = 0.793914
, auto_rpm = 419.39, auto_npackets = 108, prev_frac_packet = 0.596268
, auto_rpm = 420.453, auto_npackets = 108, prev_frac_packet = 0.125966
, auto_rpm = 420.155, auto_npackets = 107, prev_frac_packet = 0.731982
, auto_rpm = 419.962, auto_npackets = 108, prev_frac_packet = 0.387392
, auto_rpm = 420.328, auto_npackets = 107, prev_frac_packet = 0.94921
, auto_rpm = 419.752, auto_npackets = 108, prev_frac_packet = 0.658547
, auto_rpm = 420.336, auto_npackets = 108, prev_frac_packet = 0.218376
, auto_rpm = 419.842, auto_npackets = 107, prev_frac_packet = 0.904786
, auto_rpm = 419.832, auto_npackets = 108, prev_frac_packet = 0.59376
, auto_rpm = 419.625, auto_npackets = 108, prev_frac_packet = 0.335804
, auto_rpm = 420.297, auto_npackets = 107, prev_frac_packet = 0.905455
, auto_rpm = 419.63, auto_npackets = 108, prev_frac_packet = 0.646246
, auto_rpm = 420.19, auto_npackets = 108, prev_frac_packet = 0.243342
, auto_rpm = 420.311, auto_npackets = 107, prev_frac_packet = 0.809462
, auto_rpm = 419.516, auto_npackets = 108, prev_frac_packet = 0.579426
, auto_rpm = 419.898, auto_npackets = 108, prev_frac_packet = 0.251387
, auto_rpm = 420.392, auto_npackets = 107, prev_frac_packet = 0.796756
, auto_rpm = 420.007, auto_npackets = 108, prev_frac_packet = 0.440747
, auto_rpm = 420.103, auto_npackets = 108, prev_frac_packet = 0.0601447
, auto_rpm = 419.813, auto_npackets = 107, prev_frac_packet = 0.753963
, auto_rpm = 420.07, auto_npackets = 108, prev_frac_packet = 0.381928
, auto_rpm = 420.156, auto_npackets = 107, prev_frac_packet = 0.987865
, auto_rpm = 418.899, auto_npackets = 108, prev_frac_packet = 0.916499
, auto_rpm = 419.67, auto_npackets = 108, prev_frac_packet = 0.646828
, auto_rpm = 419.803, auto_npackets = 108, prev_frac_packet = 0.343029
, auto_rpm = 420.012, auto_npackets = 107, prev_frac_packet = 0.985803
, auto_rpm = 419.569, auto_npackets = 108, prev_frac_packet = 0.742222
, auto_rpm = 419.883, auto_npackets = 108, prev_frac_packet = 0.417978
, auto_rpm = 420.633, auto_npackets = 107, prev_frac_packet = 0.901866
, auto_rpm = 421.104, auto_npackets = 108, prev_frac_packet = 0.265482
, auto_rpm = 420.731, auto_npackets = 107, prev_frac_packet = 0.724334
, auto_rpm = 420.173, auto_npackets = 108, prev_frac_packet = 0.325848
, auto_rpm = 420.472, auto_npackets = 107, prev_frac_packet = 0.850695
, auto_rpm = 420.5, auto_npackets = 108, prev_frac_packet = 0.368446
, auto_rpm = 419.216, auto_npackets = 108, prev_frac_packet = 0.215638
, auto_rpm = 420.64, auto_npackets = 107, prev_frac_packet = 0.697652
, auto_rpm = 419.535, auto_npackets = 108, prev_frac_packet = 0.462826
, auto_rpm = 419.763, auto_npackets = 108, prev_frac_packet = 0.169372
, auto_rpm = 420.743, auto_npackets = 107, prev_frac_packet = 0.625167
, auto_rpm = 419.564, auto_npackets = 108, prev_frac_packet = 0.382743
, auto_rpm = 419.88, auto_npackets = 108, prev_frac_packet = 0.0592742
, auto_rpm = 419.958, auto_npackets = 107, prev_frac_packet = 0.715756
, auto_rpm = 420.19, auto_npackets = 108, prev_frac_packet = 0.312981
, auto_rpm = 420.268, auto_npackets = 107, prev_frac_packet = 0.89008
, auto_rpm = 419.955, auto_npackets = 108, prev_frac_packet = 0.547407
, auto_rpm = 420.432, auto_npackets = 108, prev_frac_packet = 0.0824592
, auto_rpm = 420.455, auto_npackets = 107, prev_frac_packet = 0.611694
, auto_rpm = 420.259, auto_npackets = 108, prev_frac_packet = 0.191155
, auto_rpm = 420.063, auto_npackets = 107, prev_frac_packet = 0.820862
, auto_rpm = 420.04, auto_npackets = 108, prev_frac_packet = 0.456426
, auto_rpm = 420.415, auto_npackets = 107, prev_frac_packet = 0.995956
, auto_rpm = 419.718, auto_npackets = 108, prev_frac_packet = 0.714124
, auto_rpm = 420.343, auto_npackets = 108, prev_frac_packet = 0.272132
, auto_rpm = 419.054, auto_npackets = 108, prev_frac_packet = 0.161009
, auto_rpm = 419.891, auto_npackets = 107, prev_frac_packet = 0.834626
, auto_rpm = 419.701, auto_npackets = 108, prev_frac_packet = 0.557171
, auto_rpm = 419.654, auto_npackets = 108, prev_frac_packet = 0.291747
, auto_rpm = 419.991, auto_npackets = 107, prev_frac_packet = 0.939929
, auto_rpm = 419.817, auto_npackets = 108, prev_frac_packet = 0.632727
, auto_rpm = 420.347, auto_npackets = 108, prev_frac_packet = 0.189567
, auto_rpm = 419.99, auto_npackets = 107, prev_frac_packet = 0.837895
, auto_rpm = 420.063, auto_npackets = 108, prev_frac_packet = 0.4675
, auto_rpm = 420.63, auto_npackets = 107, prev_frac_packet = 0.952043
, auto_rpm = 419.636, auto_npackets = 108, prev_frac_packet = 0.691219
, auto_rpm = 420.03, auto_npackets = 108, prev_frac_packet = 0.329377
, auto_rpm = 420.039, auto_npackets = 107, prev_frac_packet = 0.965072
, auto_rpm = 419.849, auto_npackets = 108, prev_frac_packet = 0.649473
, auto_rpm = 420.132, auto_npackets = 108, prev_frac_packet = 0.2615
, auto_rpm = 420.063, auto_npackets = 107, prev_frac_packet = 0.891022
, auto_rpm = 419.573, auto_npackets = 108, prev_frac_packet = 0.646311
, auto_rpm = 419.746, auto_npackets = 108, prev_frac_packet = 0.357162
, auto_rpm = 420.08, auto_npackets = 107, prev_frac_packet = 0.982458
, auto_rpm = 420.191, auto_npackets = 108, prev_frac_packet = 0.579401
, auto_rpm = 420.518, auto_npackets = 108, prev_frac_packet = 0.0926772
, auto_rpm = 420.537, auto_npackets = 107, prev_frac_packet = 0.600892
, auto_rpm = 419.691, auto_npackets = 108, prev_frac_packet = 0.325975
, auto_rpm = 420.49, auto_npackets = 107, prev_frac_packet = 0.846412
, auto_rpm = 419.269, auto_npackets = 108, prev_frac_packet = 0.67994
, auto_rpm = 419.312, auto_npackets = 108, prev_frac_packet = 0.502407
, auto_rpm = 419.666, auto_npackets = 108, prev_frac_packet = 0.233914
, auto_rpm = 419.976, auto_npackets = 107, prev_frac_packet = 0.885889
, auto_rpm = 420.038, auto_npackets = 108, prev_frac_packet = 0.521833
, auto_rpm = 420.122, auto_npackets = 108, prev_frac_packet = 0.136229
, auto_rpm = 420, auto_npackets = 107, prev_frac_packet = 0.781903
, auto_rpm = 420.194, auto_npackets = 108, prev_frac_packet = 0.377921
, auto_rpm = 420.426, auto_npackets = 107, prev_frac_packet = 0.914633
, auto_rpm = 419.57, auto_npackets = 108, prev_frac_packet = 0.670845
, auto_rpm = 420.212, auto_npackets = 108, prev_frac_packet = 0.262294
, auto_rpm = 419.99, auto_npackets = 107, prev_frac_packet = 0.910725
, auto_rpm = 419.155, auto_npackets = 108, prev_frac_packet = 0.77354
, auto_rpm = 419.517, auto_npackets = 108, prev_frac_packet = 0.543352
, auto_rpm = 419.309, auto_npackets = 108, prev_frac_packet = 0.366399
, auto_rpm = 419.936, auto_npackets = 108, prev_frac_packet = 0.0284947
, auto_rpm = 420.266, auto_npackets = 107, prev_frac_packet = 0.606184
, auto_rpm = 419.786, auto_npackets = 108, prev_frac_packet = 0.306864
, auto_rpm = 419.642, auto_npackets = 108, prev_frac_packet = 0.0444242
, auto_rpm = 420.614, auto_npackets = 107, prev_frac_packet = 0.53314
, auto_rpm = 419.938, auto_npackets = 108, prev_frac_packet = 0.194853
, auto_rpm = 420.585, auto_npackets = 107, prev_frac_packet = 0.690869
, auto_rpm = 419.253, auto_npackets = 108, prev_frac_packet = 0.528419
, auto_rpm = 420.815, auto_npackets = 107, prev_frac_packet = 0.965778
, auto_rpm = 420.372, auto_npackets = 108, prev_frac_packet = 0.516195
, auto_rpm = 420.52, auto_npackets = 108, prev_frac_packet = 0.0287516
, auto_rpm = 420.398, auto_npackets = 107, prev_frac_packet = 0.572621
, auto_rpm = 420.049, auto_npackets = 108, prev_frac_packet = 0.205926
, auto_rpm = 420.35, auto_npackets = 107, prev_frac_packet = 0.762042
, auto_rpm = 420, auto_npackets = 108, prev_frac_packet = 0.407891
, auto_rpm = 419.145, auto_npackets = 108, prev_frac_packet = 0.273197
, auto_rpm = 419.448, auto_npackets = 108, prev_frac_packet = 0.0607148
, auto_rpm = 419.792, auto_npackets = 107, prev_frac_packet = 0.759827
, auto_rpm = 420.133, auto_npackets = 108, prev_frac_packet = 0.371478
, auto_rpm = 420.21, auto_npackets = 107, prev_frac_packet = 0.963432
, auto_rpm = 419.963, auto_npackets = 108, prev_frac_packet = 0.618795
, auto_rpm = 419.972, auto_npackets = 108, prev_frac_packet = 0.271711
, auto_rpm = 421.066, auto_npackets = 107, prev_frac_packet = 0.644854
, auto_rpm = 420.66, auto_npackets = 108, prev_frac_packet = 0.121752
, auto_rpm = 420.817, auto_npackets = 107, prev_frac_packet = 0.558569
, auto_rpm = 419.898, auto_npackets = 108, prev_frac_packet = 0.230428
, auto_rpm = 419.38, auto_npackets = 108, prev_frac_packet = 0.0352239
, auto_rpm = 420.079, auto_npackets = 107, prev_frac_packet = 0.660645
, auto_rpm = 419.53, auto_npackets = 108, prev_frac_packet = 0.427086
, auto_rpm = 419.663, auto_npackets = 108, prev_frac_packet = 0.159373
, auto_rpm = 420.267, auto_npackets = 107, prev_frac_packet = 0.736814
, auto_rpm = 419.393, auto_npackets = 108, prev_frac_packet = 0.538307
, auto_rpm = 419.096, auto_npackets = 108, prev_frac_packet = 0.416368
, auto_rpm = 419.517, auto_npackets = 108, prev_frac_packet = 0.186073
, auto_rpm = 420.326, auto_npackets = 107, prev_frac_packet = 0.748345
, auto_rpm = 419.659, auto_npackets = 108, prev_frac_packet = 0.481616
, auto_rpm = 420.363, auto_npackets = 108, prev_frac_packet = 0.0343198
, auto_rpm = 420.254, auto_npackets = 107, prev_frac_packet = 0.615148
, auto_rpm = 419.765, auto_npackets = 108, prev_frac_packet = 0.321076
, auto_rpm = 420.532, auto_npackets = 107, prev_frac_packet = 0.830756
, auto_rpm = 419.878, auto_npackets = 108, prev_frac_packet = 0.507799
, auto_rpm = 420.905, auto_npackets = 107, prev_frac_packet = 0.922103
, auto_rpm = 419.565, auto_npackets = 108, prev_frac_packet = 0.679495
, auto_rpm = 419.701, auto_npackets = 108, prev_frac_packet = 0.402068
, auto_rpm = 420.514, auto_npackets = 107, prev_frac_packet = 0.916277
, auto_rpm = 419.05, auto_npackets = 108, prev_frac_packet = 0.805996
, auto_rpm = 420.03, auto_npackets = 108, prev_frac_packet = 0.444198
, auto_rpm = 420.195, auto_npackets = 108, prev_frac_packet = 0.0399344
, auto_rpm = 420.755, auto_npackets = 107, prev_frac_packet = 0.492606
, auto_rpm = 419.766, auto_npackets = 108, prev_frac_packet = 0.198505
, auto_rpm = 420.414, auto_npackets = 107, prev_frac_packet = 0.738384
, auto_rpm = 420.126, auto_npackets = 108, prev_frac_packet = 0.351894
, auto_rpm = 419.922, auto_npackets = 108, prev_frac_packet = 0.0177713
, auto_rpm = 420.115, auto_npackets = 107, prev_frac_packet = 0.633975
, auto_rpm = 419.5, auto_npackets = 108, prev_frac_packet = 0.408103
, auto_rpm = 419.644, auto_npackets = 108, prev_frac_packet = 0.14524
, auto_rpm = 419.474, auto_npackets = 107, prev_frac_packet = 0.926039
, auto_rpm = 419.516, auto_npackets = 108, prev_frac_packet = 0.696118
, auto_rpm = 419.273, auto_npackets = 108, prev_frac_packet = 0.528455
, auto_rpm = 419.942, auto_npackets = 108, prev_frac_packet = 0.189076
, auto_rpm = 420.31, auto_npackets = 107, prev_frac_packet = 0.755449
, auto_rpm = 420.293, auto_npackets = 108, prev_frac_packet = 0.326238
, auto_rpm = 420.967, auto_npackets = 107, prev_frac_packet = 0.72467
, auto_rpm = 419.628, auto_npackets = 108, prev_frac_packet = 0.465983
, auto_rpm = 419.971, auto_npackets = 108, prev_frac_packet = 0.119202
, auto_rpm = 420.624, auto_npackets = 107, prev_frac_packet = 0.605304
, auto_rpm = 420.498, auto_npackets = 108, prev_frac_packet = 0.123516
, auto_rpm = 420.217, auto_npackets = 107, prev_frac_packet = 0.713646
, auto_rpm = 419.785, auto_npackets = 108, prev_frac_packet = 0.414596
, auto_rpm = 419.528, auto_npackets = 108, prev_frac_packet = 0.181429
, auto_rpm = 419.784, auto_npackets = 107, prev_frac_packet = 0.882617
, auto_rpm = 419.44, auto_npackets = 108, prev_frac_packet = 0.672031
, auto_rpm = 419.915, auto_npackets = 108, prev_frac_packet = 0.339701
, auto_rpm = 419.882, auto_npackets = 108, prev_frac_packet = 0.0157844
, auto_rpm = 419.528, auto_npackets = 107, prev_frac_packet = 0.782642
, auto_rpm = 419.61, auto_npackets = 108, prev_frac_packet = 0.528564
, auto_rpm = 420.001, auto_npackets = 108, prev_frac_packet = 0.174165
, auto_rpm = 420.301, auto_npackets = 107, prev_frac_packet = 0.742921
, auto_rpm = 420.298, auto_npackets = 108, prev_frac_packet = 0.312461
, auto_rpm = 420.394, auto_npackets = 107, prev_frac_packet = 0.857272
, auto_rpm = 420.377, auto_npackets = 108, prev_frac_packet = 0.406409
, auto_rpm = 420.503, auto_npackets = 107, prev_frac_packet = 0.923408
, auto_rpm = 419.819, auto_npackets = 108, prev_frac_packet = 0.615533
, auto_rpm = 419.101, auto_npackets = 108, prev_frac_packet = 0.492224
, auto_rpm = 419.419, auto_npackets = 108, prev_frac_packet = 0.287137
, auto_rpm = 419.371, auto_npackets = 108, prev_frac_packet = 0.0944784
, auto_rpm = 420.043, auto_npackets = 107, prev_frac_packet = 0.729202
, auto_rpm = 420.377, auto_npackets = 108, prev_frac_packet = 0.278504
, auto_rpm = 420.139, auto_npackets = 107, prev_frac_packet = 0.888726
, auto_rpm = 420.696, auto_npackets = 108, prev_frac_packet = 0.356525
, auto_rpm = 420.298, auto_npackets = 107, prev_frac_packet = 0.92593
, auto_rpm = 420.407, auto_npackets = 108, prev_frac_packet = 0.467529
, auto_rpm = 420.478, auto_npackets = 107, prev_frac_packet = 0.990977
, auto_rpm = 420.255, auto_npackets = 108, prev_frac_packet = 0.571415
, auto_rpm = 420.917, auto_npackets = 107, prev_frac_packet = 0.982588
, auto_rpm = 419.111, auto_npackets = 108, prev_frac_packet = 0.856683
, auto_rpm = 420.461, auto_npackets = 108, prev_frac_packet = 0.384512
, auto_rpm = 419.134, auto_npackets = 108, prev_frac_packet = 0.252663
, auto_rpm = 419.801, auto_npackets = 107, prev_frac_packet = 0.949589
, auto_rpm = 419.201, auto_npackets = 108, prev_frac_packet = 0.800576
, auto_rpm = 419.204, auto_npackets = 108, prev_frac_packet = 0.650832
, auto_rpm = 419.639, auto_npackets = 108, prev_frac_packet = 0.389311
, auto_rpm = 419.487, auto_npackets = 108, prev_frac_packet = 0.166651
, auto_rpm = 420.513, auto_npackets = 107, prev_frac_packet = 0.680982
, auto_rpm = 420.537, auto_npackets = 108, prev_frac_packet = 0.189355
, auto_rpm = 420.325, auto_npackets = 107, prev_frac_packet = 0.751776
, auto_rpm = 420.303, auto_npackets = 108, prev_frac_packet = 0.319982
, auto_rpm = 420.317, auto_npackets = 107, prev_frac_packet = 0.884527
, auto_rpm = 420.247, auto_npackets = 108, prev_frac_packet = 0.466972
, auto_rpm = 420.657, auto_npackets = 107, prev_frac_packet = 0.94461
, auto_rpm = 419.696, auto_npackets = 108, prev_frac_packet = 0.668277
, auto_rpm = 419.451, auto_npackets = 108, prev_frac_packet = 0.454991
, auto_rpm = 420.19, auto_npackets = 108, prev_frac_packet = 0.0520679
, auto_rpm = 419.07, auto_npackets = 107, prev_frac_packet = 0.93678
, auto_rpm = 419.473, auto_npackets = 108, prev_frac_packet = 0.717863
, auto_rpm = 419.841, auto_npackets = 108, prev_frac_packet = 0.404411
, auto_rpm = 419.732, auto_npackets = 108, prev_frac_packet = 0.118833
, auto_rpm = 420.159, auto_npackets = 107, prev_frac_packet = 0.723973
, auto_rpm = 420.614, auto_npackets = 108, prev_frac_packet = 0.212702
, auto_rpm = 420.82, auto_npackets = 107, prev_frac_packet = 0.648842
, auto_rpm = 419.926, auto_npackets = 108, prev_frac_packet = 0.313603
, auto_rpm = 420.51, auto_npackets = 107, prev_frac_packet = 0.828883
, auto_rpm = 420.587, auto_npackets = 108, prev_frac_packet = 0.324354
, auto_rpm = 419.889, auto_npackets = 107, prev_frac_packet = 0.998635
, auto_rpm = 419.843, auto_npackets = 108, prev_frac_packet = 0.684719
, auto_rpm = 420.032, auto_npackets = 108, prev_frac_packet = 0.322271
, auto_rpm = 419.522, auto_npackets = 108, prev_frac_packet = 0.0908021
, auto_rpm = 420.533, auto_npackets = 107, prev_frac_packet = 0.600035
, auto_rpm = 419.131, auto_npackets = 108, prev_frac_packet = 0.468934
, auto_rpm = 420.144, auto_npackets = 108, prev_frac_packet = 0.0779044
, auto_rpm = 419.967, auto_npackets = 107, prev_frac_packet = 0.732218
, auto_rpm = 419.923, auto_npackets = 108, prev_frac_packet = 0.397762
, auto_rpm = 419.96, auto_npackets = 108, prev_frac_packet = 0.0538056
, auto_rpm = 420.172, auto_npackets = 107, prev_frac_packet = 0.655396
, auto_rpm = 420.238, auto_npackets = 108, prev_frac_packet = 0.240107
, auto_rpm = 420.218, auto_npackets = 107, prev_frac_packet = 0.830003
, auto_rpm = 419.854, auto_npackets = 108, prev_frac_packet = 0.513167
, auto_rpm = 419.933, auto_npackets = 108, prev_frac_packet = 0.176052
, auto_rpm = 420.924, auto_npackets = 107, prev_frac_packet = 0.585404
, auto_rpm = 419.85, auto_npackets = 108, prev_frac_packet = 0.269688
, auto_rpm = 419.806, auto_npackets = 107, prev_frac_packet = 0.965144
, auto_rpm = 419.37, auto_npackets = 108, prev_frac_packet = 0.77253
, auto_rpm = 419.744, auto_npackets = 108, prev_frac_packet = 0.484071
, auto_rpm = 420.034, auto_npackets = 108, prev_frac_packet = 0.12118
, auto_rpm = 419.648, auto_npackets = 107, prev_frac_packet = 0.857155
, auto_rpm = 418.913, auto_npackets = 108, prev_frac_packet = 0.782243
, auto_rpm = 420.221, auto_npackets = 108, prev_frac_packet = 0.371426
, auto_rpm = 419.647, auto_npackets = 108, prev_frac_packet = 0.107701
, auto_rpm = 420.603, auto_npackets = 107, prev_frac_packet = 0.599149
, auto_rpm = 419.905, auto_npackets = 108, prev_frac_packet = 0.26931
, auto_rpm = 420.635, auto_npackets = 107, prev_frac_packet = 0.75262
, auto_rpm = 420.443, auto_npackets = 108, prev_frac_packet = 0.285057
, auto_rpm = 420.148, auto_npackets = 107, prev_frac_packet = 0.892817
, auto_rpm = 419.687, auto_npackets = 108, prev_frac_packet = 0.618931
, auto_rpm = 419.792, auto_npackets = 108, prev_frac_packet = 0.318091
, auto_rpm = 419.246, auto_npackets = 108, prev_frac_packet = 0.157543
, auto_rpm = 419.753, auto_npackets = 107, prev_frac_packet = 0.866538
, auto_rpm = 419.461, auto_npackets = 108, prev_frac_packet = 0.650676
, auto_rpm = 419.919, auto_npackets = 108, prev_frac_packet = 0.317282
, auto_rpm = 420.218, auto_npackets = 107, prev_frac_packet = 0.907245
, auto_rpm = 419.592, auto_npackets = 108, prev_frac_packet = 0.657585
, auto_rpm = 420.211, auto_npackets = 108, prev_frac_packet = 0.249219
, auto_rpm = 420.663, auto_npackets = 107, prev_frac_packet = 0.725254
, auto_rpm = 420.603, auto_npackets = 108, prev_frac_packet = 0.216779
, auto_rpm = 419.55, auto_npackets = 107, prev_frac_packet = 0.977983
, auto_rpm = 420.554, auto_npackets = 108, prev_frac_packet = 0.481949
, auto_rpm = 420, auto_npackets = 108, prev_frac_packet = 0.127717
, auto_rpm = 419.936, auto_npackets = 107, prev_frac_packet = 0.789889
, auto_rpm = 420.212, auto_npackets = 108, prev_frac_packet = 0.381374
, auto_rpm = 419.954, auto_npackets = 108, prev_frac_packet = 0.0389311
, auto_rpm = 420.239, auto_npackets = 107, prev_frac_packet = 0.623457
, auto_rpm = 419.876, auto_npackets = 108, prev_frac_packet = 0.300913
, auto_rpm = 420.195, auto_npackets = 107, prev_frac_packet = 0.896729
, auto_rpm = 419.447, auto_npackets = 108, prev_frac_packet = 0.684479
, auto_rpm = 419.922, auto_npackets = 108, prev_frac_packet = 0.350313
, auto_rpm = 420.215, auto_npackets = 107, prev_frac_packet = 0.941028
, auto_rpm = 419.569, auto_npackets = 108, prev_frac_packet = 0.697258
, auto_rpm = 420.527, auto_npackets = 108, prev_frac_packet = 0.208086
, auto_rpm = 420.736, auto_npackets = 107, prev_frac_packet = 0.665521
, auto_rpm = 419.253, auto_npackets = 108, prev_frac_packet = 0.503154
, auto_rpm = 420.238, auto_npackets = 108, prev_frac_packet = 0.0880112
, auto_rpm = 420.301, auto_npackets = 107, prev_frac_packet = 0.656666
